time,name,event
10/9/2018 21:41,Student_96,curso visto
10/9/2018 21:44,Student_77,curso visto
10/9/2018 22:17,Student_15,curso visto
10/9/2018 22:20,Student_75,curso visto
10/9/2018 22:41,Student_79,curso visto
10/9/2018 23:08,Student_93,curso visto
10/9/2018 23:08,Student_93,curso visto
10/9/2018 23:55,Student_93,curso visto
10/9/2018 23:55,Student_93,curso visto
10/10/2018 9:34,Student_81,curso visto
10/10/2018 9:35,Student_81,curso visto
10/10/2018 9:35,Student_81,curso visto
10/10/2018 9:35,Student_81,curso visto
10/10/2018 9:54,Student_87,curso visto
10/10/2018 9:54,Student_87,curso visto
10/10/2018 10:02,Student_87,curso visto
10/10/2018 10:05,Student_87,curso visto
10/10/2018 10:05,Student_87,curso visto
10/10/2018 10:06,Student_87,curso visto
10/10/2018 10:54,Student_70,curso visto
10/10/2018 10:55,Student_51,curso visto
10/10/2018 10:55,Student_51,curso visto
10/10/2018 10:55,Student_51,curso visto
10/10/2018 10:55,Student_51,curso visto
10/10/2018 12:18,Student_73,curso visto
10/10/2018 12:18,Student_73,curso visto
10/10/2018 13:23,Student_42,curso visto
10/10/2018 14:57,Student_82,curso visto
10/10/2018 15:10,Student_95,curso visto
10/10/2018 15:11,Student_95,curso visto
10/10/2018 15:14,Student_95,curso visto
10/10/2018 15:40,Student_55,curso visto
10/10/2018 15:41,Student_55,curso visto
10/10/2018 16:08,Student_95,curso visto
10/10/2018 16:28,Student_95,curso visto
10/10/2018 16:31,Student_95,curso visto
10/10/2018 16:31,Student_95,curso visto
10/10/2018 16:32,Student_95,curso visto
10/10/2018 16:32,Student_95,curso visto
10/10/2018 18:08,Student_59,curso visto
10/10/2018 18:38,Student_47,curso visto
10/10/2018 19:46,Student_76,curso visto
10/10/2018 21:45,Student_94,curso visto
10/10/2018 21:45,Student_94,curso visto
10/10/2018 21:51,Student_88,curso visto
10/10/2018 21:55,Student_54,curso visto
10/10/2018 21:55,Student_54,curso visto
10/10/2018 21:58,Student_79,curso visto
10/10/2018 22:29,Student_71,curso visto
10/10/2018 22:30,Student_71,curso visto
10/10/2018 22:30,Student_71,curso visto
10/10/2018 22:32,Student_50,curso visto
10/10/2018 22:36,Student_96,curso visto
10/10/2018 22:41,Student_96,curso visto
10/10/2018 23:21,Student_39,curso visto
10/10/2018 23:23,Student_39,curso visto
10/11/2018 10:48,Student_96,curso visto
10/11/2018 10:49,Student_96,curso visto
10/11/2018 11:23,Student_44,curso visto
10/11/2018 11:23,Student_44,curso visto
10/11/2018 11:23,Student_44,curso visto
10/11/2018 11:24,Student_44,curso visto
10/11/2018 11:35,Student_55,curso visto
10/11/2018 12:39,Student_96,curso visto
10/11/2018 13:17,Student_81,curso visto
10/11/2018 13:17,Student_81,curso visto
10/11/2018 13:17,Student_81,curso visto
10/11/2018 13:17,Student_81,curso visto
10/11/2018 13:18,Student_81,curso visto
10/11/2018 13:18,Student_81,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:42,Student_93,curso visto
10/11/2018 14:57,Student_93,curso visto
10/11/2018 15:07,Student_60,curso visto
10/11/2018 15:17,Student_90,curso visto
10/11/2018 15:17,Student_90,curso visto
10/11/2018 15:31,Student_60,curso visto
10/11/2018 15:31,Student_60,curso visto
10/11/2018 15:32,Student_60,curso visto
10/11/2018 15:32,Student_60,curso visto
10/11/2018 15:32,Student_60,curso visto
10/11/2018 15:32,Student_60,curso visto
10/11/2018 15:32,Student_60,curso visto
10/11/2018 17:35,Student_47,curso visto
10/11/2018 17:48,Student_47,curso visto
10/11/2018 18:39,Student_51,curso visto
10/11/2018 18:40,Student_51,curso visto
10/11/2018 18:40,Student_51,curso visto
10/11/2018 18:41,Student_51,curso visto
10/11/2018 18:41,Student_51,curso visto
10/11/2018 18:41,Student_51,curso visto
10/11/2018 18:41,Student_51,curso visto
10/11/2018 18:41,Student_51,curso visto
10/11/2018 18:41,Student_51,curso visto
10/11/2018 18:42,Student_51,curso visto
10/11/2018 18:47,Student_51,curso visto
10/11/2018 18:47,Student_51,curso visto
10/11/2018 18:58,Student_58,curso visto
10/11/2018 18:58,Student_58,curso visto
10/11/2018 19:34,Student_59,curso visto
10/11/2018 19:34,Student_59,curso visto
10/11/2018 19:34,Student_59,curso visto
10/11/2018 19:35,Student_59,curso visto
10/11/2018 19:35,Student_59,curso visto
10/11/2018 19:35,Student_59,curso visto
10/11/2018 19:51,Student_89,curso visto
10/11/2018 19:51,Student_94,curso visto
10/11/2018 19:52,Student_94,curso visto
10/11/2018 19:52,Student_94,curso visto
10/11/2018 19:52,Student_89,curso visto
10/11/2018 21:10,Student_58,curso visto
10/11/2018 21:39,Student_93,curso visto
10/11/2018 21:39,Student_93,curso visto
10/11/2018 21:40,Student_93,curso visto
10/11/2018 21:40,Student_93,curso visto
10/11/2018 21:45,Student_93,curso visto
10/11/2018 21:45,Student_93,curso visto
10/11/2018 21:45,Student_93,curso visto
10/11/2018 21:45,Student_93,curso visto
10/11/2018 21:45,Student_93,curso visto
10/11/2018 21:51,Student_90,curso visto
10/11/2018 21:51,Student_90,curso visto
10/11/2018 21:51,Student_90,curso visto
10/11/2018 21:56,Student_93,curso visto
10/11/2018 21:56,Student_93,curso visto
10/11/2018 21:56,Student_93,curso visto
10/11/2018 21:56,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:06,Student_93,curso visto
10/11/2018 22:07,Student_93,curso visto
10/11/2018 22:07,Student_93,curso visto
10/11/2018 22:38,Student_80,curso visto
10/11/2018 22:47,Student_80,curso visto
10/12/2018 7:36,Student_42,curso visto
10/12/2018 7:37,Student_42,curso visto
10/12/2018 7:37,Student_42,curso visto
10/12/2018 7:43,Student_67,curso visto
10/12/2018 7:43,Student_67,curso visto
10/12/2018 7:43,Student_67,curso visto
10/12/2018 7:43,Student_67,curso visto
10/12/2018 7:56,Student_58,curso visto
10/12/2018 7:56,Student_58,curso visto
10/12/2018 7:56,Student_58,curso visto
10/12/2018 9:18,Student_82,curso visto
10/12/2018 9:18,Student_82,curso visto
10/12/2018 9:18,Student_82,curso visto
10/12/2018 9:18,Student_82,curso visto
10/12/2018 10:17,Student_61,curso visto
10/12/2018 11:01,Student_15,curso visto
10/12/2018 11:01,Student_15,curso visto
10/12/2018 11:01,Student_15,curso visto
10/12/2018 12:02,Student_72,curso visto
10/12/2018 12:05,Student_51,curso visto
10/12/2018 12:05,Student_51,curso visto
10/12/2018 12:06,Student_51,curso visto
10/12/2018 12:08,Student_55,curso visto
10/12/2018 12:08,Student_55,curso visto
10/12/2018 13:03,Student_69,curso visto
10/12/2018 13:04,Student_69,curso visto
10/12/2018 13:09,Student_61,curso visto
10/12/2018 13:10,Student_61,curso visto
10/12/2018 13:10,Student_61,curso visto
10/12/2018 13:10,Student_61,curso visto
10/12/2018 13:11,Student_61,curso visto
10/12/2018 13:17,Student_73,curso visto
10/12/2018 13:18,Student_73,curso visto
10/12/2018 13:23,Student_73,curso visto
10/12/2018 13:23,Student_73,curso visto
10/12/2018 13:23,Student_73,curso visto
10/12/2018 13:23,Student_73,curso visto
10/12/2018 13:29,Student_85,curso visto
10/12/2018 13:29,Student_85,curso visto
10/12/2018 13:30,Student_85,curso visto
10/12/2018 13:38,Student_68,curso visto
10/12/2018 13:38,Student_68,curso visto
10/12/2018 14:15,Student_85,curso visto
10/12/2018 14:16,Student_2,curso visto
10/12/2018 14:16,Student_85,curso visto
10/12/2018 14:17,Student_85,curso visto
10/12/2018 14:17,Student_85,curso visto
10/12/2018 14:19,Student_85,curso visto
10/12/2018 14:19,Student_85,curso visto
10/12/2018 14:29,Student_65,curso visto
10/12/2018 14:29,Student_65,curso visto
10/12/2018 14:48,Student_71,curso visto
10/12/2018 14:49,Student_71,curso visto
10/12/2018 14:49,Student_71,curso visto
10/12/2018 14:54,Student_42,curso visto
10/12/2018 14:54,Student_42,curso visto
10/12/2018 14:55,Student_42,curso visto
10/12/2018 14:55,Student_42,curso visto
10/12/2018 15:00,Student_57,curso visto
10/12/2018 15:00,Student_57,curso visto
10/12/2018 15:01,Student_57,curso visto
10/12/2018 16:57,Student_75,curso visto
10/12/2018 16:57,Student_75,curso visto
10/12/2018 16:57,Student_75,curso visto
10/12/2018 16:57,Student_75,curso visto
10/12/2018 17:10,Student_95,curso visto
10/12/2018 17:10,Student_95,curso visto
10/12/2018 20:49,Student_52,curso visto
10/12/2018 20:50,Student_52,curso visto
10/12/2018 21:26,Student_41,curso visto
10/12/2018 21:26,Student_41,curso visto
10/12/2018 21:26,Student_41,curso visto
10/12/2018 21:26,Student_41,curso visto
11/8/2018 0:10,Student_61,curso visto
11/8/2018 9:08,Student_68,curso visto
11/8/2018 9:16,Student_68,curso visto
11/8/2018 10:03,Student_96,curso visto
11/8/2018 11:03,Student_87,curso visto
11/8/2018 11:05,Student_47,curso visto
11/8/2018 12:49,Student_60,curso visto
11/8/2018 13:46,Student_81,curso visto
11/8/2018 13:58,Student_60,curso visto
11/8/2018 14:12,Student_10,curso visto
11/8/2018 17:01,Student_47,curso visto
11/8/2018 17:10,Student_47,curso visto
11/8/2018 18:13,Student_95,curso visto
11/8/2018 18:25,Student_39,curso visto
11/8/2018 18:32,Student_58,curso visto
11/8/2018 19:15,Student_43,curso visto
11/8/2018 20:12,Student_46,curso visto
11/8/2018 20:18,Student_48,curso visto
11/8/2018 20:26,Student_76,curso visto
11/8/2018 20:27,Student_76,curso visto
11/8/2018 20:42,Student_51,curso visto
11/8/2018 20:51,Student_88,curso visto
11/8/2018 20:55,Student_57,curso visto
11/8/2018 21:13,Student_62,curso visto
11/8/2018 22:29,Student_74,curso visto
11/8/2018 22:37,Student_69,curso visto
11/8/2018 22:37,Student_69,curso visto
11/9/2018 8:12,Student_105,curso visto
11/9/2018 10:30,Student_45,curso visto
11/9/2018 10:52,Student_70,curso visto
11/9/2018 10:53,Student_70,curso visto
11/9/2018 10:53,Student_70,curso visto
11/9/2018 10:53,Student_70,curso visto
11/9/2018 11:50,Student_89,curso visto
11/9/2018 11:50,Student_89,curso visto
11/9/2018 11:51,Student_89,curso visto
11/9/2018 16:20,Student_100,curso visto
11/9/2018 16:33,Student_49,curso visto
11/9/2018 19:27,Student_7,curso visto
11/9/2018 20:03,Student_86,curso visto
11/9/2018 20:04,Student_86,curso visto
11/9/2018 20:04,Student_86,curso visto
11/9/2018 20:52,Student_52,curso visto
11/9/2018 20:55,Student_52,curso visto
11/9/2018 22:48,Student_36,curso visto
11/9/2018 22:53,Student_36,curso visto
11/9/2018 22:53,Student_36,curso visto
11/9/2018 22:53,Student_36,curso visto
11/10/2018 3:14,Student_41,curso visto
11/10/2018 3:15,Student_41,curso visto
11/10/2018 3:15,Student_41,curso visto
11/10/2018 3:15,Student_41,curso visto
11/10/2018 3:15,Student_41,curso visto
11/10/2018 3:16,Student_41,curso visto
11/10/2018 3:16,Student_41,curso visto
11/10/2018 3:16,Student_41,curso visto
11/10/2018 3:16,Student_41,curso visto
11/10/2018 3:17,Student_41,curso visto
11/10/2018 3:17,Student_41,curso visto
11/10/2018 3:17,Student_41,curso visto
11/10/2018 3:17,Student_41,curso visto
11/10/2018 8:28,Student_72,curso visto
11/10/2018 9:23,Student_60,curso visto
11/10/2018 9:50,Student_105,curso visto
11/10/2018 11:35,Student_51,curso visto
11/10/2018 15:46,Student_83,curso visto
11/10/2018 16:07,Student_90,curso visto
11/10/2018 17:37,Student_69,curso visto
11/10/2018 19:31,Student_42,curso visto
11/10/2018 22:01,Student_88,curso visto
11/10/2018 22:39,Student_74,curso visto
11/10/2018 23:58,Student_65,curso visto
11/11/2018 0:04,Student_90,curso visto
11/11/2018 0:04,Student_90,curso visto
11/11/2018 0:58,Student_93,curso visto
11/11/2018 0:58,Student_93,curso visto
11/11/2018 7:19,Student_58,curso visto
11/11/2018 7:44,Student_58,curso visto
11/11/2018 7:52,Student_58,curso visto
11/11/2018 9:58,Student_81,curso visto
11/11/2018 10:06,Student_58,curso visto
11/11/2018 10:07,Student_58,curso visto
11/11/2018 10:07,Student_58,curso visto
11/11/2018 10:07,Student_58,curso visto
11/11/2018 10:08,Student_58,curso visto
11/11/2018 10:08,Student_81,curso visto
11/11/2018 10:08,Student_58,curso visto
11/11/2018 10:08,Student_81,curso visto
11/11/2018 10:22,Student_58,curso visto
11/11/2018 10:34,Student_47,curso visto
11/11/2018 10:34,Student_47,curso visto
11/11/2018 10:35,Student_47,curso visto
11/11/2018 10:36,Student_47,curso visto
11/11/2018 10:36,Student_47,curso visto
11/11/2018 10:36,Student_47,curso visto
11/11/2018 10:47,Student_47,curso visto
11/11/2018 10:47,Student_47,curso visto
11/11/2018 10:47,Student_47,curso visto
11/11/2018 10:47,Student_47,curso visto
11/11/2018 10:48,Student_47,curso visto
11/11/2018 10:48,Student_47,curso visto
11/11/2018 10:53,Student_47,curso visto
11/11/2018 10:53,Student_47,curso visto
11/11/2018 10:55,Student_47,curso visto
11/11/2018 10:56,Student_47,curso visto
11/11/2018 10:56,Student_47,curso visto
11/11/2018 10:56,Student_47,curso visto
11/11/2018 10:56,Student_47,curso visto
11/11/2018 10:56,Student_47,curso visto
11/11/2018 10:57,Student_47,curso visto
11/11/2018 11:05,Student_58,curso visto
11/11/2018 11:05,Student_58,curso visto
11/11/2018 11:05,Student_58,curso visto
11/11/2018 11:05,Student_58,curso visto
11/11/2018 11:05,Student_58,curso visto
11/11/2018 11:14,Student_47,curso visto
11/11/2018 13:46,Student_80,curso visto
11/11/2018 14:13,Student_92,curso visto
11/11/2018 14:13,Student_92,curso visto
11/11/2018 14:30,Student_80,curso visto
11/11/2018 14:31,Student_80,curso visto
11/11/2018 14:31,Student_80,curso visto
11/11/2018 14:32,Student_80,curso visto
11/11/2018 14:32,Student_80,curso visto
11/11/2018 14:32,Student_80,curso visto
11/11/2018 14:32,Student_80,curso visto
11/11/2018 14:32,Student_80,curso visto
11/11/2018 14:36,Student_70,curso visto
11/11/2018 14:37,Student_70,curso visto
11/11/2018 14:38,Student_70,curso visto
11/11/2018 14:38,Student_70,curso visto
11/11/2018 14:44,Student_70,curso visto
11/11/2018 14:44,Student_46,curso visto
11/11/2018 15:06,Student_51,curso visto
11/11/2018 15:06,Student_51,curso visto
11/11/2018 15:06,Student_51,curso visto
11/11/2018 15:06,Student_51,curso visto
11/11/2018 15:11,Student_51,curso visto
11/11/2018 15:12,Student_51,curso visto
11/11/2018 15:12,Student_51,curso visto
11/11/2018 15:54,Student_46,curso visto
11/11/2018 16:16,Student_55,curso visto
11/11/2018 16:17,Student_55,curso visto
11/11/2018 16:30,Student_43,curso visto
11/11/2018 16:30,Student_42,curso visto
11/11/2018 16:31,Student_42,curso visto
11/11/2018 16:31,Student_43,curso visto
11/11/2018 16:31,Student_42,curso visto
11/11/2018 16:34,Student_73,curso visto
11/11/2018 16:34,Student_73,curso visto
11/11/2018 16:34,Student_42,curso visto
11/11/2018 16:34,Student_73,curso visto
11/11/2018 16:39,Student_42,curso visto
11/11/2018 16:39,Student_42,curso visto
11/11/2018 16:39,Student_73,curso visto
11/11/2018 16:40,Student_39,curso visto
11/11/2018 16:40,Student_39,curso visto
11/11/2018 17:54,Student_76,curso visto
11/11/2018 17:55,Student_76,curso visto
11/11/2018 18:24,Student_42,curso visto
11/11/2018 18:25,Student_42,curso visto
11/11/2018 18:26,Student_42,curso visto
11/11/2018 18:50,Student_42,curso visto
11/11/2018 18:50,Student_42,curso visto
11/11/2018 18:50,Student_42,curso visto
11/11/2018 18:51,Student_42,curso visto
11/11/2018 18:51,Student_42,curso visto
11/11/2018 18:51,Student_42,curso visto
11/11/2018 18:51,Student_42,curso visto
11/11/2018 19:04,Student_42,curso visto
11/11/2018 19:13,Student_91,curso visto
11/11/2018 19:13,Student_91,curso visto
11/11/2018 20:11,Student_68,curso visto
11/11/2018 20:11,Student_68,curso visto
11/11/2018 20:22,Student_68,curso visto
11/11/2018 20:22,Student_68,curso visto
11/11/2018 20:23,Student_68,curso visto
11/11/2018 20:23,Student_68,curso visto
11/11/2018 20:45,Student_68,curso visto
11/11/2018 20:57,Student_44,curso visto
11/11/2018 20:58,Student_44,curso visto
11/11/2018 20:58,Student_44,curso visto
11/11/2018 20:58,Student_44,curso visto
11/11/2018 20:59,Student_44,curso visto
11/11/2018 20:59,Student_44,curso visto
11/11/2018 21:03,Student_51,curso visto
11/11/2018 21:04,Student_51,curso visto
11/11/2018 21:04,Student_51,curso visto
11/11/2018 21:04,Student_51,curso visto
11/11/2018 21:04,Student_51,curso visto
11/11/2018 21:04,Student_51,curso visto
11/11/2018 21:05,Student_51,curso visto
11/11/2018 21:05,Student_51,curso visto
11/11/2018 21:14,Student_42,curso visto
11/11/2018 21:15,Student_68,curso visto
11/11/2018 21:15,Student_68,curso visto
11/11/2018 21:15,Student_42,curso visto
11/11/2018 21:15,Student_42,curso visto
11/11/2018 21:15,Student_42,curso visto
11/11/2018 21:15,Student_42,curso visto
11/11/2018 22:10,Student_44,curso visto
11/11/2018 22:11,Student_44,curso visto
11/11/2018 22:11,Student_44,curso visto
11/11/2018 22:11,Student_44,curso visto
11/11/2018 22:11,Student_44,curso visto
11/11/2018 22:12,Student_71,curso visto
11/11/2018 22:12,Student_44,curso visto
11/11/2018 22:19,Student_71,curso visto
11/11/2018 22:20,Student_71,curso visto
11/11/2018 22:24,Student_71,curso visto
11/11/2018 22:33,Student_62,curso visto
11/11/2018 22:33,Student_62,curso visto
11/11/2018 22:43,Student_72,curso visto
11/11/2018 22:43,Student_72,curso visto
11/11/2018 23:01,Student_41,curso visto
11/11/2018 23:01,Student_41,curso visto
11/11/2018 23:02,Student_68,curso visto
11/11/2018 23:02,Student_41,curso visto
11/11/2018 23:02,Student_41,curso visto
11/11/2018 23:02,Student_68,curso visto
11/11/2018 23:11,Student_62,curso visto
11/11/2018 23:13,Student_68,curso visto
11/11/2018 23:25,Student_44,curso visto
11/11/2018 23:45,Student_62,curso visto
11/11/2018 23:45,Student_62,curso visto
11/11/2018 23:45,Student_62,curso visto
11/11/2018 23:45,Student_62,curso visto
11/11/2018 23:45,Student_62,curso visto
11/11/2018 23:47,Student_41,curso visto
11/11/2018 23:47,Student_41,curso visto
11/12/2018 6:09,Student_58,curso visto
11/12/2018 6:09,Student_58,curso visto
11/12/2018 8:50,Student_80,curso visto
11/12/2018 8:50,Student_80,curso visto
11/12/2018 8:50,Student_80,curso visto
11/12/2018 8:50,Student_80,curso visto
11/12/2018 8:50,Student_80,curso visto
11/12/2018 9:24,Student_73,curso visto
11/12/2018 9:24,Student_73,curso visto
11/12/2018 9:25,Student_73,curso visto
11/12/2018 9:46,Student_85,curso visto
11/12/2018 9:47,Student_85,curso visto
11/12/2018 9:47,Student_85,curso visto
11/12/2018 9:47,Student_85,curso visto
11/12/2018 9:48,Student_85,curso visto
11/12/2018 10:01,Student_79,curso visto
11/12/2018 10:03,Student_57,curso visto
11/12/2018 10:04,Student_57,curso visto
11/12/2018 10:07,Student_86,curso visto
11/12/2018 10:07,Student_86,curso visto
11/12/2018 10:33,Student_61,curso visto
11/12/2018 10:52,Student_49,curso visto
11/12/2018 10:54,Student_49,curso visto
11/12/2018 11:33,Student_39,curso visto
11/12/2018 11:34,Student_39,curso visto
11/12/2018 11:34,Student_39,curso visto
11/12/2018 11:40,Student_39,curso visto
11/12/2018 11:40,Student_39,curso visto
11/12/2018 11:43,Student_75,curso visto
11/12/2018 11:43,Student_75,curso visto
11/12/2018 11:43,Student_75,curso visto
11/12/2018 12:00,Student_44,curso visto
11/12/2018 12:00,Student_44,curso visto
11/12/2018 12:01,Student_44,curso visto
11/12/2018 12:01,Student_44,curso visto
11/12/2018 12:15,Student_68,curso visto
11/12/2018 12:17,Student_69,curso visto
11/12/2018 12:17,Student_69,curso visto
11/12/2018 12:54,Student_58,curso visto
11/12/2018 12:54,Student_58,curso visto
11/12/2018 13:11,Student_79,curso visto
11/12/2018 13:12,Student_79,curso visto
11/12/2018 13:12,Student_79,curso visto
11/12/2018 13:12,Student_79,curso visto
11/12/2018 13:12,Student_79,curso visto
11/12/2018 13:12,Student_79,curso visto
11/12/2018 13:12,Student_79,curso visto
11/12/2018 14:17,Student_61,curso visto
11/12/2018 14:19,Student_85,curso visto
11/12/2018 14:19,Student_85,curso visto
11/12/2018 14:28,Student_54,curso visto
11/12/2018 14:28,Student_54,curso visto
11/12/2018 14:28,Student_63,curso visto
11/12/2018 14:28,Student_54,curso visto
11/12/2018 14:28,Student_54,curso visto
11/12/2018 14:29,Student_54,curso visto
11/12/2018 14:29,Student_54,curso visto
11/12/2018 14:30,Student_54,curso visto
11/12/2018 14:30,Student_54,curso visto
11/12/2018 14:57,Student_79,curso visto
11/12/2018 14:58,Student_79,curso visto
11/12/2018 15:05,Student_88,curso visto
11/12/2018 15:05,Student_88,curso visto
11/12/2018 15:07,Student_71,curso visto
11/12/2018 15:07,Student_71,curso visto
11/12/2018 15:07,Student_71,curso visto
11/12/2018 15:19,Student_63,curso visto
11/12/2018 15:19,Student_63,curso visto
11/12/2018 16:36,Student_71,curso visto
11/12/2018 16:37,Student_71,curso visto
11/12/2018 18:08,Student_69,curso visto
11/12/2018 18:08,Student_69,curso visto
11/12/2018 18:31,Student_92,curso visto
11/12/2018 18:31,Student_92,curso visto
11/12/2018 18:56,Student_87,curso visto
11/12/2018 18:56,Student_87,curso visto
11/12/2018 18:57,Student_87,curso visto
11/12/2018 18:59,Student_87,curso visto
11/12/2018 20:13,Student_75,curso visto
11/12/2018 20:20,Student_75,curso visto
11/12/2018 20:21,Student_75,curso visto
11/12/2018 20:24,Student_43,curso visto
11/12/2018 20:24,Student_43,curso visto
11/12/2018 20:42,Student_51,curso visto
11/12/2018 20:44,Student_51,curso visto
11/12/2018 20:44,Student_51,curso visto
11/12/2018 20:44,Student_51,curso visto
11/12/2018 21:24,Student_87,curso visto
11/12/2018 21:24,Student_87,curso visto
11/12/2018 21:25,Student_47,curso visto
11/12/2018 21:25,Student_47,curso visto
11/12/2018 21:29,Student_47,curso visto
11/12/2018 21:29,Student_47,curso visto
11/12/2018 21:51,Student_47,curso visto
11/12/2018 21:51,Student_47,curso visto
11/12/2018 22:12,Student_87,curso visto
11/12/2018 22:13,Student_47,curso visto
11/12/2018 22:14,Student_87,curso visto
11/12/2018 22:14,Student_87,curso visto
11/12/2018 22:16,Student_47,curso visto
11/12/2018 22:16,Student_47,curso visto
11/12/2018 22:16,Student_47,curso visto
11/12/2018 22:18,Student_47,curso visto
11/12/2018 22:18,Student_87,curso visto
11/12/2018 22:18,Student_87,curso visto
11/12/2018 22:18,Student_87,curso visto
11/12/2018 22:20,Student_88,curso visto
11/12/2018 22:21,Student_88,curso visto
11/12/2018 22:22,Student_88,curso visto
11/12/2018 22:22,Student_88,curso visto
11/12/2018 22:22,Student_88,curso visto
11/12/2018 22:23,Student_88,curso visto
11/12/2018 22:23,Student_88,curso visto
11/12/2018 22:24,Student_47,curso visto
11/12/2018 22:24,Student_47,curso visto
11/12/2018 22:25,Student_87,curso visto
11/12/2018 22:25,Student_87,curso visto
11/12/2018 22:26,Student_47,curso visto
11/12/2018 22:26,Student_47,curso visto
11/12/2018 22:26,Student_87,curso visto
11/12/2018 22:26,Student_87,curso visto
11/12/2018 22:26,Student_47,curso visto
11/12/2018 22:26,Student_87,curso visto
11/12/2018 22:27,Student_47,curso visto
11/12/2018 22:28,Student_88,curso visto
11/12/2018 22:28,Student_47,curso visto
11/12/2018 22:28,Student_88,curso visto
11/12/2018 22:29,Student_47,curso visto
11/12/2018 22:30,Student_47,curso visto
11/12/2018 22:30,Student_47,curso visto
11/12/2018 22:30,Student_47,curso visto
11/12/2018 22:33,Student_47,curso visto
11/12/2018 22:33,Student_47,curso visto
11/12/2018 22:34,Student_47,curso visto
11/12/2018 22:34,Student_47,curso visto
11/12/2018 22:35,Student_87,curso visto
11/12/2018 22:38,Student_88,curso visto
11/12/2018 22:38,Student_88,curso visto
11/12/2018 22:39,Student_88,curso visto
11/12/2018 22:42,Student_87,curso visto
11/12/2018 23:51,Student_77,curso visto
12/8/2018 12:49,Student_67,curso visto
12/8/2018 12:49,Student_67,curso visto
12/8/2018 12:49,Student_67,curso visto
12/8/2018 13:50,Student_24,curso visto
12/8/2018 15:35,Student_72,curso visto
12/8/2018 15:36,Student_72,curso visto
12/8/2018 15:39,Student_72,curso visto
12/8/2018 16:09,Student_56,curso visto
12/8/2018 16:42,Student_86,curso visto
12/8/2018 19:48,Student_40,curso visto
12/8/2018 20:26,Student_88,curso visto
12/8/2018 20:51,Student_77,curso visto
12/8/2018 21:49,Student_80,curso visto
12/8/2018 21:49,Student_80,curso visto
12/8/2018 22:30,Student_42,curso visto
12/8/2018 22:59,Student_62,curso visto
12/9/2018 0:01,Student_62,curso visto
12/9/2018 8:13,Student_103,curso visto
12/9/2018 8:14,Student_103,curso visto
12/9/2018 12:25,Student_24,curso visto
12/9/2018 16:22,Student_49,curso visto
12/9/2018 20:11,Student_36,curso visto
12/9/2018 20:27,Student_36,curso visto
12/10/2018 10:44,Student_39,curso visto
12/10/2018 11:09,Student_57,curso visto
12/10/2018 11:10,Student_57,curso visto
12/10/2018 11:10,Student_57,curso visto
12/10/2018 11:10,Student_57,curso visto
12/10/2018 17:15,Student_54,curso visto
12/10/2018 17:16,Student_54,curso visto
12/10/2018 17:16,Student_54,curso visto
12/10/2018 17:16,Student_54,curso visto
12/10/2018 17:17,Student_54,curso visto
12/10/2018 17:47,Student_54,curso visto
12/10/2018 17:48,Student_39,curso visto
12/10/2018 17:48,Student_39,curso visto
12/10/2018 17:48,Student_39,curso visto
12/10/2018 17:48,Student_39,curso visto
12/10/2018 17:49,Student_39,curso visto
12/10/2018 17:49,Student_39,curso visto
12/10/2018 17:49,Student_39,curso visto
12/10/2018 17:49,Student_39,curso visto
12/10/2018 17:49,Student_39,curso visto
12/10/2018 17:50,Student_39,curso visto
12/10/2018 22:55,Student_92,curso visto
12/11/2018 0:47,Student_41,curso visto
12/11/2018 0:56,Student_41,curso visto
12/11/2018 0:56,Student_41,curso visto
12/11/2018 0:56,Student_41,curso visto
12/11/2018 0:56,Student_41,curso visto
12/11/2018 1:37,Student_71,curso visto
12/11/2018 1:37,Student_71,curso visto
12/11/2018 1:37,Student_71,curso visto
12/11/2018 1:38,Student_71,curso visto
12/11/2018 1:38,Student_71,curso visto
12/11/2018 1:46,Student_71,curso visto
12/11/2018 1:47,Student_71,curso visto
12/11/2018 1:47,Student_71,curso visto
12/11/2018 1:47,Student_71,curso visto
12/11/2018 1:47,Student_71,curso visto
12/11/2018 1:59,Student_41,curso visto
12/11/2018 1:59,Student_41,curso visto
12/11/2018 1:59,Student_41,curso visto
12/11/2018 1:59,Student_41,curso visto
12/11/2018 1:59,Student_41,curso visto
12/11/2018 2:00,Student_41,curso visto
12/11/2018 2:00,Student_41,curso visto
12/11/2018 2:46,Student_55,curso visto
12/11/2018 2:47,Student_55,curso visto
12/11/2018 6:28,Student_48,curso visto
12/11/2018 6:28,Student_48,curso visto
12/11/2018 7:01,Student_38,curso visto
12/11/2018 7:01,Student_38,curso visto
12/11/2018 7:19,Student_38,curso visto
12/11/2018 7:21,Student_38,curso visto
12/11/2018 7:32,Student_89,curso visto
12/11/2018 7:33,Student_89,curso visto
